Time,Heading error,Cross track error
1571250149.510456,-0.040000,0.050000
1571250149.556483,-0.040000,0.150000
1571250149.623405,-0.040000,0.150000
1571250149.705576,-0.040000,0.150000
1571250149.754838,-0.040000,0.150000
1571250149.799067,0.020000,-0.250000
1571250149.864840,0.020000,-0.250000
1571250149.923595,0.020000,-0.250000
1571250149.969361,0.020000,-0.250000
1571250150.052591,0.020000,-0.250000
1571250150.100849,-0.020000,-0.050000
1571250150.144724,-0.020000,-0.050000
1571250150.215307,-0.020000,-0.050000
1571250150.268893,-0.020000,-0.050000
1571250150.340616,0.000000,-0.250000
1571250150.409333,0.000000,-0.250000
1571250150.513508,0.000000,-0.250000
1571250150.561837,0.000000,-0.250000
1571250150.618759,0.000000,-0.250000
1571250150.695411,-0.020000,-0.150000
1571250150.755666,-0.020000,-0.150000
1571250150.849115,-0.040000,0.150000
1571250150.902969,-0.020000,0.050000
1571250150.960311,-0.020000,0.050000
1571250151.016616,-0.020000,0.050000
1571250151.056379,-0.020000,0.050000
1571250151.128879,-0.020000,0.050000
1571250151.168856,-0.020000,0.050000
1571250151.216837,-0.020000,-0.050000
1571250151.256770,-0.020000,-0.050000
1571250151.314932,-0.020000,-0.050000
1571250151.372722,-0.020000,-0.050000
1571250151.421370,-0.020000,-0.050000
1571250151.514312,-0.020000,-0.050000
1571250151.548265,-0.020000,-0.050000
1571250151.602147,-0.020000,-0.050000
1571250151.657136,-0.040000,0.150000
1571250151.701270,-0.040000,0.150000
1571250151.756815,-0.060000,0.250000
1571250151.805151,-0.040000,0.150000
1571250151.847931,-0.040000,0.150000
1571250151.905144,-0.080000,0.350000
1571250151.950739,-0.020000,-0.050000
1571250152.024276,-0.060000,0.250000
1571250152.064875,-0.020000,0.050000
1571250152.116572,-0.020000,0.050000
1571250152.153014,-0.020000,0.050000
1571250152.205803,-0.020000,0.050000
1571250152.257028,-0.020000,0.050000
1571250152.300033,-0.020000,0.050000
1571250152.377382,-0.020000,0.050000
1571250152.411487,-0.020000,0.050000
1571250152.492034,-0.020000,0.050000
1571250152.529712,-0.040000,0.050000
1571250152.573375,-0.040000,0.150000
1571250152.624888,-0.040000,0.150000
1571250152.680182,-0.040000,0.150000
1571250152.725773,-0.040000,0.150000
1571250152.779597,-0.040000,0.250000
1571250152.822674,-0.040000,0.250000
1571250152.878121,-0.040000,0.250000
1571250152.932225,-0.020000,0.250000
1571250152.965756,-0.020000,0.250000
1571250153.000424,-0.020000,0.250000
1571250153.060975,-0.020000,0.250000
1571250153.112563,-0.040000,0.350000
1571250153.165269,-0.040000,0.350000
1571250153.220466,0.020000,0.150000
1571250153.265693,0.020000,0.150000
1571250153.318737,0.020000,0.150000
1571250153.381438,-0.020000,0.350000
1571250153.411486,0.000000,0.250000
1571250153.479305,0.000000,0.250000
1571250153.522454,0.000000,0.250000
1571250153.567336,-0.040000,0.450000
1571250153.641048,0.000000,0.350000
1571250153.682141,0.000000,0.350000
1571250153.753514,0.000000,0.350000
1571250153.793671,0.000000,0.350000
1571250153.835444,-0.060000,0.550000
1571250153.896508,-0.060000,0.550000
1571250153.952862,-0.060000,0.550000
1571250154.000952,0.000000,0.250000
1571250154.058723,0.000000,0.250000
1571250154.119263,0.000000,0.250000
1571250154.149869,0.000000,0.250000
1571250154.211060,0.000000,0.150000
1571250154.257453,0.060000,-0.150000
1571250154.309513,0.020000,-0.150000
1571250154.375853,0.020000,-0.150000
1571250154.425692,0.060000,-0.350000
1571250154.473621,0.060000,-0.350000
1571250154.536703,0.060000,-0.350000
1571250154.565801,0.060000,-0.350000
1571250154.639430,0.020000,-0.250000
1571250154.673320,0.040000,-0.450000
1571250154.716151,0.120000,-0.750000
1571250154.762462,0.120000,-0.750000
1571250154.815894,0.060000,-0.550000
1571250154.856641,0.060000,-0.550000
1571250154.901542,0.060000,-0.550000
1571250154.951227,0.020000,-0.450000
1571250154.995459,0.020000,-0.450000
1571250155.050875,0.020000,-0.450000
1571250155.093589,0.020000,-0.550000
1571250155.143444,0.020000,-0.550000
1571250155.181703,0.020000,-0.550000
1571250155.230497,0.020000,-0.550000
1571250155.276953,0.000000,-0.450000
1571250155.322139,-0.020000,-0.250000
1571250155.381297,0.000000,-0.450000
1571250155.434950,0.000000,-0.450000
1571250155.487924,0.000000,-0.450000
1571250155.540844,0.000000,-0.450000
1571250155.560764,0.000000,-0.450000
1571250155.636426,0.000000,-0.450000
1571250155.674701,0.000000,-0.450000
1571250155.725936,0.000000,-0.450000
1571250155.777118,-0.080000,0.150000
1571250155.830156,-0.020000,-0.150000
1571250155.874862,-0.020000,-0.150000
1571250155.908318,-0.020000,-0.150000
1571250155.961786,-0.020000,-0.150000
1571250156.009142,-0.100000,0.050000
1571250156.067995,-0.020000,-0.050000
1571250156.117737,-0.020000,-0.050000
1571250156.161249,-0.020000,-0.050000
1571250156.205505,-0.020000,-0.050000
1571250156.257990,-0.020000,-0.050000
1571250156.318319,-0.060000,0.150000
1571250156.379728,-0.020000,-0.250000
1571250156.444126,-0.020000,0.050000
1571250156.506692,-0.020000,0.050000
1571250156.537279,-0.020000,0.050000
1571250156.585123,-0.100000,0.350000
1571250156.665866,-0.060000,0.350000
1571250156.711638,-0.040000,0.250000
1571250156.744497,-0.040000,0.350000
1571250156.793200,-0.040000,0.350000
1571250156.858054,-0.060000,0.450000
1571250156.909113,-0.060000,0.450000
1571250156.955678,-0.060000,0.450000
1571250157.011472,-0.060000,0.450000
1571250157.060436,-0.060000,0.450000
1571250157.104601,-0.060000,0.450000
1571250157.160087,-0.060000,0.450000
1571250157.217975,-0.060000,0.450000
1571250157.269496,-0.040000,0.350000
1571250157.348182,-0.020000,0.250000
1571250157.367691,-0.020000,0.250000
1571250157.420130,-0.040000,0.350000
1571250157.506754,0.020000,0.050000
1571250157.555205,0.020000,0.050000
1571250157.607768,0.020000,-0.050000
1571250157.643199,0.020000,-0.050000
1571250157.682040,0.020000,-0.050000
1571250157.743261,0.020000,-0.050000
1571250157.790199,0.000000,0.250000
1571250157.860466,0.000000,-0.050000
1571250157.895547,0.020000,-0.150000
1571250157.956235,0.020000,-0.150000
1571250158.000845,0.020000,-0.150000
1571250158.048574,0.020000,-0.150000
1571250158.085772,0.000000,0.050000
1571250158.146842,0.020000,-0.050000
1571250158.188529,-0.040000,0.250000
1571250158.243287,0.020000,0.050000
1571250158.296631,0.020000,0.050000
1571250158.357123,0.020000,0.050000
1571250158.395533,-0.040000,0.350000
1571250158.442557,-0.100000,0.450000
1571250158.511967,-0.020000,0.250000
1571250158.544103,-0.120000,0.750000
1571250158.603278,-0.040000,0.350000
1571250158.648887,-0.020000,0.250000
1571250158.701421,0.020000,0.150000
1571250158.753631,0.020000,0.150000
1571250158.800190,0.020000,0.150000
1571250158.861546,0.000000,0.150000
1571250158.905138,0.020000,0.050000
1571250158.965483,0.020000,0.050000
1571250159.020800,0.020000,0.050000
1571250159.063274,0.020000,0.050000
1571250159.141645,0.020000,0.050000
1571250159.198106,0.020000,0.050000
1571250159.235698,0.020000,-0.050000
1571250159.305957,0.020000,-0.050000
1571250159.338931,0.020000,-0.050000
1571250159.407043,0.040000,-0.250000
1571250159.455431,0.020000,-0.150000
1571250159.495623,0.020000,-0.250000
1571250159.528627,-0.020000,-0.150000
1571250159.587612,0.040000,-0.350000
1571250159.630635,0.020000,-0.350000
1571250159.671141,0.020000,-0.350000
1571250159.712681,0.020000,-0.350000
1571250159.772723,0.020000,-0.450000
1571250159.810880,0.020000,-0.450000
1571250159.846818,0.020000,-0.450000
1571250159.892864,0.020000,-0.550000
1571250159.940346,0.020000,-0.550000
1571250159.981809,0.020000,-0.550000
1571250160.025628,0.020000,-0.550000
1571250160.074087,0.020000,-0.550000
1571250160.117778,-0.020000,-0.250000
1571250160.161814,-0.020000,-0.350000
1571250160.218288,-0.020000,-0.350000
1571250160.264801,-0.020000,-0.350000
1571250160.331812,0.000000,-0.450000
1571250160.373438,0.000000,-0.450000
1571250160.407611,0.000000,-0.450000
1571250160.460821,0.000000,-0.450000
1571250160.509585,0.000000,-0.250000
1571250160.568655,-0.020000,-0.150000
1571250160.650556,-0.020000,-0.150000
1571250160.678211,0.000000,-0.250000
1571250160.728897,-0.020000,-0.050000
1571250160.773081,-0.020000,-0.050000
1571250160.824523,-0.020000,0.050000
1571250160.872576,-0.080000,0.150000
1571250160.938117,-0.100000,0.450000
1571250160.993356,-0.100000,0.450000
1571250161.030495,-0.080000,0.350000
1571250161.148667,-0.080000,0.350000
1571250161.210022,-0.040000,0.350000
1571250161.263842,-0.080000,0.550000
1571250161.299358,-0.040000,0.350000
1571250161.386898,0.020000,0.150000
1571250161.415564,-0.060000,0.550000
1571250161.473520,-0.060000,0.550000
1571250161.507361,-0.060000,0.650000
1571250161.560135,-0.020000,0.350000
1571250161.606926,-0.020000,0.350000
1571250161.668544,-0.020000,0.350000
1571250161.714115,-0.020000,0.350000
1571250161.759416,-0.020000,0.350000
1571250161.809777,-0.020000,0.350000
1571250161.864211,0.020000,0.050000
1571250161.894563,0.020000,0.050000
1571250161.958532,0.020000,0.050000
1571250162.002908,0.040000,-0.350000
1571250162.062597,0.020000,-0.150000
1571250162.102314,0.020000,-0.150000
1571250162.142973,0.020000,-0.150000
1571250162.189067,0.020000,-0.150000
1571250162.241893,0.080000,-0.450000
1571250162.290833,0.080000,-0.450000
1571250162.351389,0.080000,-0.450000
1571250162.415077,0.140000,-0.750000
1571250162.489581,0.140000,-0.750000
1571250162.535308,0.100000,-0.550000
1571250162.593363,0.140000,-0.850000
1571250162.650854,0.120000,-0.750000
1571250162.701675,0.120000,-0.750000
1571250162.736170,0.120000,-0.750000
1571250162.773932,0.120000,-0.750000
1571250162.812151,0.100000,-0.650000
1571250162.870788,0.100000,-0.650000
1571250162.918723,0.080000,-0.950000
1571250162.971294,0.080000,-0.950000
1571250163.007360,0.080000,-0.950000
1571250163.057014,0.080000,-0.950000
1571250163.094556,0.040000,-0.450000
1571250163.167809,0.060000,-0.550000
1571250163.209039,0.080000,-0.650000
1571250163.249262,0.060000,-1.250000
1571250163.297170,0.100000,-1.150000
1571250163.344296,0.100000,-1.150000
1571250163.403816,0.100000,-1.050000
1571250163.441867,0.100000,-1.050000
1571250163.507315,0.100000,-1.050000
1571250163.546884,0.100000,-1.050000
1571250163.592068,0.100000,-1.050000
1571250163.657731,0.140000,-0.850000
1571250163.704643,0.140000,-0.850000
1571250163.739016,0.100000,-0.550000
1571250163.798321,0.140000,-0.750000
1571250163.858353,0.140000,-0.750000
1571250163.899111,0.060000,-0.250000
1571250163.959482,0.060000,-0.150000
1571250164.012725,0.060000,-0.150000
1571250164.047306,0.060000,-0.150000
1571250164.092582,0.060000,-0.150000
1571250164.151642,0.060000,-0.150000
1571250164.196027,0.060000,-0.150000
1571250164.246407,0.060000,-0.250000
1571250164.293184,0.060000,-0.250000
1571250164.356497,0.060000,-0.250000
1571250164.394051,0.140000,-0.650000
1571250164.458299,0.040000,-0.250000
1571250164.515070,0.040000,-0.250000
1571250164.549586,0.040000,-0.250000
1571250164.611791,0.040000,-0.250000
1571250164.653107,0.040000,-0.250000
1571250164.691600,0.040000,-0.250000
1571250164.728984,0.060000,-0.350000
1571250164.792592,0.080000,-0.650000
1571250164.853232,0.060000,-0.450000
1571250164.875436,0.060000,-0.450000
1571250164.912678,0.060000,-0.450000
1571250164.973296,0.060000,-0.450000
1571250165.019517,0.060000,-0.450000
1571250165.077084,0.060000,-0.450000
1571250165.131517,0.060000,-0.450000
1571250165.178962,0.000000,-0.150000
1571250165.222758,0.020000,-0.050000
1571250165.258717,0.020000,-0.050000
1571250165.334489,0.020000,-0.050000
1571250165.384104,0.020000,-0.050000
1571250165.456500,0.020000,-0.050000
1571250165.504965,0.020000,-0.050000
1571250165.555529,0.020000,-0.050000
1571250165.589939,0.020000,-0.050000
1571250165.647483,0.020000,-0.050000
1571250165.708289,0.020000,-0.050000
1571250165.751824,0.020000,-0.050000
1571250165.796827,0.020000,-0.050000
1571250165.845156,0.020000,-0.050000
1571250165.889290,0.020000,-0.050000
1571250165.954104,0.000000,-0.050000
1571250165.996979,0.000000,-0.050000
1571250166.048559,0.040000,-0.250000
1571250166.089658,0.040000,-0.250000
1571250166.124341,0.040000,-0.250000
1571250166.188049,0.040000,-0.250000
1571250166.222061,0.040000,-0.350000
1571250166.257163,0.040000,-0.350000
1571250166.329877,0.040000,-0.350000
1571250166.391931,0.020000,-0.450000
1571250166.437190,0.020000,-0.450000
1571250166.480573,0.020000,-0.450000
1571250166.544603,0.020000,-0.450000
1571250166.575537,0.020000,-0.350000
1571250166.649712,0.040000,-0.450000
1571250166.686862,-0.020000,-0.050000
1571250166.735232,0.000000,-0.050000
1571250166.799191,-0.040000,0.250000
1571250166.836208,-0.020000,0.150000
1571250166.904279,-0.020000,0.150000
1571250166.943879,-0.020000,0.150000
1571250167.001701,-0.020000,0.150000
1571250167.061895,-0.020000,0.150000
1571250167.141629,0.000000,0.050000
1571250167.169963,0.000000,0.050000
1571250167.216013,0.000000,0.050000
1571250167.256947,0.000000,0.050000
1571250167.316371,-0.020000,0.150000
1571250167.369792,0.000000,-0.050000
1571250167.412774,0.000000,-0.050000
1571250167.478765,0.000000,-0.050000
1571250167.537120,0.020000,-0.050000
1571250167.573171,0.020000,-0.050000
1571250167.645765,0.020000,-0.150000
1571250167.698764,0.020000,-0.150000
1571250167.746650,0.020000,-0.150000
1571250167.781354,0.020000,-0.150000
1571250167.819144,0.020000,-0.150000
1571250167.888781,0.020000,-0.150000
1571250167.925095,0.020000,-0.150000
1571250167.978749,-0.020000,0.050000
1571250168.027021,-0.020000,0.050000
1571250168.083273,-0.020000,0.050000
1571250168.144377,0.000000,-0.150000
1571250168.193024,0.000000,-0.150000
1571250168.246841,0.000000,-0.150000
1571250168.281363,0.000000,-0.150000
1571250168.334374,-0.040000,0.150000
1571250168.384669,-0.040000,0.150000
1571250168.448578,-0.040000,0.150000
1571250168.511337,-0.040000,0.150000
1571250168.557830,-0.040000,0.150000
1571250168.602981,-0.040000,0.150000
1571250168.651796,-0.020000,0.150000
1571250168.711673,-0.020000,0.150000
1571250168.756235,-0.020000,0.150000
1571250168.811646,-0.020000,0.050000
1571250168.856698,-0.020000,0.050000
1571250168.917740,0.020000,-0.150000
1571250168.954966,0.020000,-0.050000
1571250168.997445,0.020000,-0.050000
1571250169.049329,0.020000,-0.150000
1571250169.095182,0.020000,-0.150000
1571250169.152425,0.020000,-0.150000
1571250169.201700,0.020000,-0.150000
1571250169.245984,0.020000,-0.150000
1571250169.291809,0.020000,-0.150000
1571250169.347612,0.020000,-0.150000
1571250169.406236,0.020000,-0.150000
1571250169.446760,0.020000,-0.150000
1571250169.503400,0.020000,-0.150000
1571250169.568405,0.020000,-0.150000
1571250169.635116,0.020000,-0.150000
1571250169.692178,-0.020000,0.150000
1571250169.725270,-0.020000,0.150000
1571250169.761900,0.020000,-0.050000
1571250169.810102,0.020000,-0.050000
1571250169.871175,0.000000,0.050000
1571250169.934082,0.020000,-0.150000
1571250169.969142,-0.040000,0.150000
1571250170.016141,-0.040000,0.150000
1571250170.056225,0.020000,-0.150000
1571250170.108888,0.020000,-0.150000
1571250170.144930,0.100000,-0.550000
1571250170.182003,0.100000,-0.550000
1571250170.234077,0.100000,-0.550000
1571250170.277953,0.020000,-0.050000
1571250170.336295,-0.040000,0.250000
1571250170.382816,0.080000,-0.250000
1571250170.437443,0.060000,-0.250000
1571250170.505074,0.160000,-0.750000
1571250170.546510,0.160000,-0.750000
1571250170.613683,0.160000,-0.750000
1571250170.649136,-0.140000,0.950000
1571250170.702444,0.160000,-0.750000
1571250170.753534,0.160000,-0.750000
1571250170.798248,0.160000,-0.750000
1571250170.851802,0.140000,-0.750000
1571250170.898135,0.140000,-0.750000
1571250170.948376,0.140000,-1.250000
1571250170.990500,0.140000,-1.250000
1571250171.031562,0.140000,-1.250000
1571250171.074409,0.120000,-1.050000
1571250171.143532,0.120000,-1.050000
1571250171.177617,0.120000,-1.050000
1571250171.251491,0.100000,-1.250000
1571250171.314775,0.080000,-1.350000
1571250171.347630,0.080000,-1.350000
1571250171.446179,0.080000,-1.350000
1571250171.496316,0.080000,-1.350000
1571250171.572903,0.080000,-1.150000
1571250171.653384,0.080000,-1.150000
1571250171.746466,0.080000,-1.150000
1571250171.797993,0.080000,-1.050000
1571250171.862105,0.080000,-1.050000
1571250171.910410,0.060000,-0.650000
1571250171.952255,0.060000,-0.650000
1571250172.003479,0.060000,-0.750000
1571250172.084500,0.080000,-0.550000
1571250172.153403,0.080000,-0.550000
1571250172.198824,0.040000,-0.250000
1571250172.263909,0.000000,-0.050000
1571250172.358667,0.020000,-0.050000
1571250172.389638,0.020000,-0.050000
1571250172.465866,0.020000,-0.050000
1571250172.537064,-0.040000,0.250000
1571250172.597795,0.040000,-0.150000
1571250172.704518,-0.080000,0.550000
1571250172.745785,-0.020000,0.250000
1571250172.783772,-0.020000,0.250000
1571250172.819028,0.000000,-0.050000
1571250172.937301,0.000000,-0.050000
1571250172.963894,0.040000,-0.250000
1571250173.000747,-0.100000,1.050000
1571250173.056794,-0.100000,1.150000
1571250173.122191,-0.060000,0.450000
1571250173.163694,-0.060000,1.250000
1571250173.220435,-0.060000,1.250000
1571250173.285800,-0.060000,1.250000
1571250173.338582,-0.060000,1.250000
1571250173.367424,-0.060000,1.150000
1571250173.449606,-0.040000,1.350000
1571250173.508679,-0.020000,1.350000
1571250173.554059,-0.020000,1.350000
1571250173.588305,0.000000,1.150000
1571250173.633007,0.000000,1.150000
1571250173.706254,0.040000,1.050000
1571250173.733602,0.040000,1.050000
1571250173.798008,0.040000,1.050000
1571250173.846665,0.060000,0.950000
1571250173.888524,0.060000,0.950000
1571250173.934452,0.060000,0.950000
1571250173.989040,0.080000,0.750000
1571250174.039467,0.080000,0.750000
1571250174.083163,0.080000,0.750000
1571250174.133311,0.100000,0.650000
1571250174.180441,0.060000,0.650000
1571250174.219406,0.100000,0.450000
1571250174.266818,-0.020000,1.350000
1571250174.321705,0.100000,0.250000
1571250174.374245,0.100000,0.150000
1571250174.456735,-0.020000,1.450000
1571250174.484176,0.160000,-0.450000
1571250174.532248,0.120000,-0.250000
1571250174.570073,0.160000,-0.550000
1571250174.640520,0.120000,-0.450000
1571250174.662818,0.180000,-0.950000
1571250174.707071,0.140000,-0.750000
1571250174.768759,0.140000,-0.750000
1571250174.808930,0.140000,-0.850000
1571250174.851755,0.120000,-0.950000
1571250174.886405,0.120000,-0.950000
1571250174.946510,0.100000,-1.150000
1571250174.983412,0.100000,-1.150000
1571250175.019230,0.100000,-1.150000
1571250175.063346,0.100000,-1.150000
1571250175.112729,0.060000,-1.050000
1571250175.174096,0.060000,-1.050000
1571250175.229656,0.060000,-1.150000
1571250175.261639,0.060000,-1.150000
1571250175.300182,0.060000,-1.050000
1571250175.346724,0.060000,-1.050000
1571250175.397732,0.060000,-0.850000
1571250175.452249,0.080000,-1.250000
1571250175.503906,0.080000,-1.250000
1571250175.544705,0.060000,-0.850000
1571250175.611967,0.080000,-1.250000
1571250175.666907,0.080000,-1.250000
1571250175.705443,0.080000,-1.250000
1571250175.757967,0.080000,-1.250000
1571250175.815766,0.080000,-0.950000
1571250175.850900,0.080000,-0.950000
1571250175.913446,0.080000,-1.150000
1571250175.962359,0.080000,-0.950000
1571250176.056305,0.080000,-0.950000
1571250176.083341,0.080000,-0.950000
1571250176.109157,0.080000,-0.950000
1571250176.153180,0.100000,-1.050000
1571250176.200385,0.060000,-0.650000
1571250176.266508,0.080000,-0.650000
1571250176.316010,0.100000,-0.650000
1571250176.365943,0.100000,-0.650000
1571250176.419482,0.100000,-0.650000
1571250176.477163,0.060000,-0.250000
1571250176.552368,0.060000,-0.250000
1571250176.586008,0.080000,-0.350000
1571250176.653175,0.080000,-0.350000
1571250176.687700,0.080000,-0.350000
1571250176.738262,0.100000,-0.450000
1571250176.798205,0.060000,-0.250000
1571250176.848370,0.040000,-0.250000
1571250176.899136,0.040000,-0.250000
1571250176.941274,0.040000,-0.250000
1571250177.036285,0.040000,-0.250000
1571250177.066778,0.040000,-0.250000
1571250177.108720,0.040000,-0.250000
1571250177.156238,0.040000,-0.250000
1571250177.216871,0.040000,-0.450000
1571250177.244415,0.040000,-0.350000
1571250177.312983,0.040000,-0.350000
1571250177.387162,0.040000,-0.350000
1571250177.452037,0.040000,-0.350000
1571250177.495995,0.020000,-0.150000
1571250177.565293,-0.040000,0.150000
1571250177.638999,0.020000,-0.150000
1571250177.676421,0.000000,-0.050000
1571250177.716653,0.000000,-0.050000
1571250177.753712,0.000000,-0.050000
1571250177.810713,0.000000,-0.050000
1571250177.866752,-0.020000,0.250000
1571250177.933460,-0.020000,0.250000
1571250177.994450,0.000000,0.050000
1571250178.050600,-0.020000,0.250000
1571250178.093231,0.000000,0.050000
1571250178.140569,0.000000,0.050000
1571250178.206229,0.000000,0.050000
1571250178.249783,0.000000,0.050000
1571250178.334898,0.020000,0.050000
1571250178.389558,0.020000,0.050000
1571250178.417699,0.020000,0.050000
1571250178.483349,0.020000,0.050000
1571250178.521144,0.000000,-0.150000
1571250178.590711,0.000000,-0.150000
1571250178.644435,0.000000,-0.150000
1571250178.695512,0.020000,-0.050000
1571250178.751122,0.020000,-0.050000
1571250178.801093,0.020000,-0.050000
1571250178.836309,0.020000,-0.050000
1571250178.900233,0.020000,-0.050000
1571250178.959998,-0.040000,0.150000
1571250179.016283,-0.040000,0.150000
1571250179.070881,0.000000,-0.050000
1571250179.118077,0.000000,-0.050000
1571250179.171723,0.000000,-0.050000
1571250179.234020,0.020000,0.050000
1571250179.289971,0.020000,0.050000
1571250179.334700,0.020000,0.050000
1571250179.401627,0.020000,0.050000
1571250179.437230,0.020000,0.050000
1571250179.507389,0.020000,0.050000
1571250179.556030,0.020000,0.050000
1571250179.587476,0.020000,0.050000
1571250179.646725,0.020000,0.050000
1571250179.697000,0.020000,0.050000
1571250179.754780,-0.020000,0.250000
1571250179.809374,0.000000,0.050000
1571250179.847872,0.000000,0.050000
1571250179.895674,0.000000,0.150000
1571250179.953179,0.000000,0.250000
1571250180.001668,0.000000,0.250000
1571250180.035659,0.000000,0.250000
1571250180.095199,0.000000,0.250000
1571250180.129917,0.000000,0.250000
1571250180.201134,0.000000,0.150000
1571250180.244100,0.000000,0.150000
1571250180.291378,0.020000,0.150000
1571250180.333537,0.020000,0.150000
1571250180.374420,0.040000,-0.150000
1571250180.427820,0.000000,-0.050000
1571250180.535958,0.020000,0.050000
1571250180.572251,0.040000,-0.250000
1571250180.679669,0.040000,-0.250000
1571250180.702394,-0.040000,0.250000
1571250180.810619,0.100000,-0.550000
1571250180.877827,0.020000,-0.050000
1571250180.928716,0.020000,-0.050000
1571250180.971465,0.020000,-0.050000
1571250181.039367,0.000000,-0.150000
1571250181.091389,0.020000,-0.150000
1571250181.176775,0.100000,-0.550000
1571250181.241646,0.020000,-0.150000
1571250181.295877,0.020000,-0.150000
1571250181.360611,0.020000,-0.150000
1571250181.399208,0.000000,-0.050000
1571250181.431234,0.020000,0.050000
1571250181.527677,0.020000,0.050000
1571250181.553059,-0.040000,0.350000
1571250181.647572,0.000000,0.250000
1571250181.682589,0.000000,0.250000
1571250181.716744,0.000000,0.250000
1571250181.762453,0.000000,0.250000
1571250181.831352,0.000000,0.250000
1571250181.895839,0.000000,0.250000
1571250181.927168,0.060000,-0.250000
1571250182.001369,0.020000,0.150000
1571250182.059545,0.080000,-0.450000
1571250182.130738,0.080000,-0.450000
1571250182.187094,0.140000,-0.850000
1571250182.267863,0.140000,-0.850000
1571250182.330460,0.080000,-0.950000
1571250182.398776,0.060000,-1.150000
1571250182.472410,0.060000,-0.850000
1571250182.497899,0.060000,-0.850000
1571250182.536274,0.080000,-1.050000
1571250182.624104,0.080000,-1.250000
1571250182.658349,0.060000,-1.050000
1571250182.696000,0.060000,-1.050000
1571250182.737995,0.040000,-0.950000
1571250182.785619,0.040000,-0.950000
1571250182.832748,0.040000,-0.950000
1571250182.878735,0.040000,-0.950000
1571250182.935129,0.040000,-0.950000
1571250182.974174,0.080000,-1.150000
1571250183.020826,0.080000,-1.050000
1571250183.072564,0.020000,-0.550000
1571250183.130296,0.040000,-0.350000
1571250183.183388,0.120000,-1.050000
1571250183.217810,0.120000,-1.050000
1571250183.266018,0.060000,-0.350000
1571250183.324785,0.100000,-0.750000
1571250183.368484,0.120000,-0.750000
1571250183.397106,0.120000,-0.750000
1571250183.453565,0.120000,-0.750000
1571250183.515446,0.120000,-0.750000
1571250183.566546,0.120000,-0.750000
1571250183.645132,0.120000,-0.750000
1571250183.690378,0.120000,-0.750000
1571250183.738290,0.120000,-0.750000
1571250183.802194,0.120000,-0.950000
1571250183.852104,0.120000,-0.950000
1571250183.896828,0.100000,-1.050000
1571250183.965845,0.140000,-0.850000
1571250184.021809,0.140000,-0.850000
1571250184.066978,0.140000,-0.850000
1571250184.138650,0.080000,-0.450000
1571250184.196531,0.100000,-0.550000
1571250184.233601,0.100000,-0.550000
1571250184.278472,0.100000,-0.450000
1571250184.380627,0.100000,-0.450000
1571250184.464617,0.020000,0.050000
1571250184.515165,0.020000,0.050000
1571250184.566524,0.020000,0.050000
1571250184.662175,0.020000,0.050000
1571250184.702024,0.020000,0.050000
1571250184.756923,0.020000,0.050000
1571250184.797284,0.040000,-0.250000
1571250184.864382,0.040000,-0.250000
1571250184.898353,0.060000,-0.350000
1571250184.949140,0.020000,0.050000
1571250185.027462,0.020000,0.050000
1571250185.083313,0.000000,0.050000
1571250185.143329,0.000000,0.050000
1571250185.218491,0.040000,-0.050000
1571250185.272975,0.040000,-0.050000
1571250185.311144,0.040000,-0.050000
1571250185.388624,0.080000,-0.350000
1571250185.440002,0.000000,0.350000
1571250185.532100,0.000000,0.250000
1571250185.635063,0.000000,0.250000
1571250185.679623,0.000000,0.250000
1571250185.748087,0.000000,0.250000
1571250185.803104,0.000000,0.250000
1571250185.853412,0.020000,0.150000
1571250185.907185,0.020000,0.050000
1571250185.974881,0.020000,0.050000
1571250186.020017,-0.020000,0.150000
1571250186.068421,0.000000,0.050000
1571250186.109343,0.100000,-0.450000
1571250186.168758,0.100000,-0.450000
1571250186.220003,0.020000,-0.050000
1571250186.257470,0.020000,-0.050000
1571250186.304565,0.080000,-0.550000
1571250186.360327,0.040000,-0.350000
1571250186.423460,0.060000,-0.450000
1571250186.474271,0.020000,-0.150000
1571250186.558842,0.020000,-0.150000
1571250186.602280,0.020000,-0.150000
1571250186.685661,0.040000,-0.250000
1571250186.726293,0.040000,-0.250000
1571250186.763478,-0.020000,0.150000
1571250186.826313,-0.040000,0.250000
1571250186.865960,0.020000,0.150000
1571250186.925069,0.020000,0.150000
1571250186.970008,-0.140000,0.850000
1571250187.030086,0.060000,-0.250000
1571250187.084652,0.000000,0.250000
1571250187.157229,0.000000,0.150000
1571250187.194677,0.000000,0.250000
1571250187.235296,0.220000,-1.350000
1571250187.294977,0.220000,-1.350000
1571250187.375725,0.220000,-1.350000
1571250187.468452,0.220000,-1.350000
1571250187.521713,0.220000,-1.350000
1571250187.636699,0.220000,-1.350000
1571250187.665998,0.220000,-1.350000
1571250187.727102,0.220000,-1.350000
1571250187.778872,-0.020000,1.350000
1571250187.859243,0.020000,1.050000
1571250187.916938,-0.040000,1.350000
1571250187.967768,-0.020000,1.250000
1571250188.018041,-0.020000,1.150000
1571250188.059682,0.000000,1.050000
1571250188.091094,-0.040000,1.250000
1571250188.138149,-0.040000,1.250000
1571250188.194368,0.000000,1.150000
1571250188.265901,0.000000,1.050000
1571250188.334879,0.000000,1.050000
1571250188.369474,0.020000,0.950000
1571250188.463874,0.000000,1.050000
1571250188.506699,0.000000,1.050000
1571250188.675878,0.020000,0.750000
1571250188.725072,0.020000,0.750000
